imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt1706620,Snowpiercer,"Action, Sci-Fi, Thriller",action,7.1,84,403998,2013,8.0,7560
tt1951264,The Hunger Games: Catching Fire,"Action, Adventure, Sci-Fi",action,7.5,76,743268,2013,11.0,8760
tt0816711,World War Z,"Action, Adventure, Horror",action,7.0,63,748476,2013,6.0,6960
tt1894476,How I Live Now,"Action, Adventure, Drama",action,6.4,57,32635,2013,10.0,6060
tt0770828,Man of Steel,"Action, Adventure, Sci-Fi",action,7.1,55,830935,2013,6.0,8580
tt1663662,Pacific Rim,"Action, Adventure, Sci-Fi",action,6.9,65,543326,2013,7.0,7860
tt1483013,Oblivion,"Action, Adventure, Sci-Fi",action,7.0,54,568548,2013,4.0,7440
tt1300854,Iron Man Three,"Action, Adventure, Sci-Fi",action,7.1,62,926641,2013,5.0,7800
tt1321511,Oldboy,"Action, Drama, Mystery",action,5.8,49,82644,2013,11.0,6240
tt1535108,Elysium,"Action, Drama, Sci-Fi",action,6.6,61,480808,2013,8.0,6540
tt1981115,Thor: The Dark World,"Action, Adventure, Fantasy",action,6.7,54,747681,2013,11.0,6720
tt1091191,Lone Survivor,"Action, Biography, Drama",action,7.5,60,314488,2013,1.0,7260
tt1408101,Star Trek Into Darkness,"Action, Adventure, Sci-Fi",action,7.7,72,503132,2013,5.0,7920
tt2312718,Homefront,"Action, Crime, Thriller",action,6.5,40,134978,2013,11.0,6000
tt1335975,47 Ronin,"Action, Drama, Fantasy",action,6.2,28,174915,2013,12.0,7680
tt2334879,White House Down,"Action, Drama, Thriller",action,6.3,52,242521,2013,6.0,7860
tt1535109,Captain Phillips,"Action, Biography, Crime",action,7.8,82,505880,2013,10.0,8040
tt1428538,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror",action,6.1,23,221519,2013,1.0,5280
tt1411250,Riddick,"Action, Adventure, Sci-Fi",action,6.4,49,182077,2013,9.0,7140
tt1731141,Ender's Game,"Action, Adventure, Sci-Fi",action,6.6,51,259645,2013,11.0,6840
tt1905041,Furious 6,"Action, Thriller",action,7.0,61,426898,2013,5.0,7800
tt1213663,The World's End,"Action, Comedy, Sci-Fi",action,6.9,81,305054,2013,7.0,6540
tt1430132,The Wolverine,"Action, Sci-Fi",action,6.7,61,509462,2013,7.0,7560
tt1538403,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy",action,5.8,33,140792,2013,8.0,7800
tt1904996,Parker,"Action, Crime, Thriller",action,6.2,42,132431,2013,1.0,7080
tt1351685,Jack the Giant Slayer,"Action, Adventure, Fantasy",action,6.3,51,150461,2013,3.0,6840
tt2302755,Olympus Has Fallen,"Action, Thriller",action,6.5,41,299256,2013,3.0,7140
tt1650554,Kick-Ass 2,"Action, Comedy, Crime",action,6.5,41,294354,2013,8.0,6180
tt1211956,Escape Plan,"Action, Thriller",action,6.7,49,263990,2013,10.0,6900
tt1210819,The Lone Ranger,"Action, Adventure, Drama",action,6.4,37,248234,2013,7.0,9000
tt2404463,The Heat,"Action, Comedy, Crime",action,6.6,60,184538,2013,7.0,7020
tt1980209,Pain & Gain,"Action, Biography, Comedy",action,6.4,45,235295,2013,4.0,7740
