imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt0468569,The Dark Knight,"Action, Crime, Drama",action,9.0,84,2996308,2008,7.0,9120
tt0800080,The Incredible Hulk,"Action, Adventure, Sci-Fi",action,6.6,61,540606,2008,6.0,6720
tt0942385,Tropic Thunder,"Action, Comedy, War",action,7.1,71,464995,2008,8.0,6420
tt0371746,Iron Man,"Action, Adventure, Sci-Fi",action,7.9,79,1165102,2008,5.0,7560
tt0936501,Taken,"Action, Crime, Thriller",action,7.7,51,652319,2008,2.0,5400
tt0441773,Kung Fu Panda,"Animation, Action, Adventure",action,7.6,74,546834,2008,6.0,5520
tt1060277,Cloverfield,"Action, Horror, Sci-Fi",action,7.0,64,431889,2008,1.0,5100
tt0960144,You Don't Mess with the Zohan,"Action, Comedy",action,5.6,54,219958,2008,6.0,6780
tt0493464,Wanted,"Action, Crime, Thriller",action,6.7,64,418644,2008,6.0,6600
tt0448157,Hancock,"Action, Comedy, Drama",action,6.4,49,525392,2008,7.0,5520
tt0830515,Quantum of Solace,"Action, Adventure, Mystery",action,6.5,58,481472,2008,10.0,6360
tt1190539,Chugyeokja,"Action, Crime, Drama",action,7.8,64,76011,2008,2.0,7500
tt0426592,Superhero Movie,"Action, Comedy, Sci-Fi",action,4.7,33,79172,2008,3.0,4500
tt0499448,The Chronicles of Narnia: Prince Caspian,"Action, Adventure, Family",action,6.5,62,231779,2008,5.0,9000
tt1032755,RocknRolla,"Action, Crime, Thriller",action,7.2,53,269812,2008,9.0,6840
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure",action,6.2,65,501327,2008,5.0,7320
tt0770752,Fool's Gold,"Action, Adventure, Comedy",action,5.7,29,86714,2008,2.0,6720
tt0462499,Rambo,"Action, Thriller",action,7.0,46,250214,2008,1.0,5520
tt0910936,Pineapple Express,"Action, Comedy, Crime",action,6.9,64,364096,2008,8.0,6660
tt1023111,Never Back Down,"Action, Drama, Sport",action,6.5,39,108656,2008,3.0,6780
tt0452608,Death Race,"Action, Sci-Fi, Thriller",action,6.4,43,223285,2008,8.0,6300
tt0450314,Punisher: War Zone,"Action, Crime, Drama",action,5.9,30,68755,2008,12.0,6180
tt0421073,Street Kings,"Action, Crime, Thriller",action,6.8,55,123371,2008,4.0,6540
tt0811080,Speed Racer,"Action, Adventure, Comedy",action,6.1,37,80344,2008,5.0,8100
tt0489099,Jumper,"Action, Adventure, Sci-Fi",action,6.1,35,330329,2008,2.0,5280
tt0859163,The Mummy: Tomb of the Dragon Emperor,"Action, Adventure, Fantasy",action,5.2,31,174930,2008,7.0,6720
tt0416236,The Spiderwick Chronicles,"Action, Adventure, Drama",action,6.5,62,105468,2008,2.0,5760
tt0373051,Journey to the Center of the Earth,"Action, Adventure, Family",action,5.8,57,135540,2008,7.0,5580
tt0425061,Get Smart,"Action, Adventure, Comedy",action,6.5,54,232661,2008,6.0,6600
tt0411477,Hellboy II: The Golden Army,"Action, Adventure, Fantasy",action,7.0,78,292434,2008,7.0,7200
tt1172570,Bronson,"Action, Crime, Drama",action,7.0,71,144378,2008,3.0,5520
tt1034303,Defiance,"Action, Drama, History",action,7.1,58,158305,2008,1.0,8220
tt0758774,Body of Lies,"Action, Drama, Thriller",action,7.0,57,244337,2008,10.0,7680
tt1059786,Eagle Eye,"Action, Mystery, Thriller",action,6.6,43,197994,2008,9.0,7080
tt1129442,Transporter 3,"Action, Thriller",action,6.1,51,180929,2008,11.0,6240
tt0483607,Doomsday,"Action, Sci-Fi, Thriller",action,5.9,51,81165,2008,3.0,6780
tt1220719,Ip Man,"Action, Biography, Drama",action,8.0,59,237758,2008,12.0,6360
tt0443649,"10,000 BC","Action, Adventure, Drama",action,5.1,34,137316,2008,3.0,6540
tt0865556,The Forbidden Kingdom,"Action, Adventure, Fantasy",action,6.5,57,111277,2008,4.0,6240
tt1117385,Felon,"Action, Drama, Thriller",action,7.4,58,85686,2008,7.0,6240
tt0831887,The Spirit,"Action, Crime, Fantasy",action,4.7,30,63536,2008,12.0,6180
tt0462465,Outlander,"Action, Adventure, Sci-Fi",action,6.2,40,79969,2008,7.0,6900
tt0467197,Max Payne,"Action, Crime, Drama",action,5.3,31,131866,2008,10.0,6000
tt1128075,Ai no mukidashi,"Action, Comedy, Drama",action,8.0,78,16751,2008,1.0,14220
tt0844286,The Brothers Bloom,"Action, Adventure, Comedy",action,6.7,55,53258,2008,6.0,6840
tt0443274,Vantage Point,"Action, Drama, Thriller",action,6.6,40,155703,2008,2.0,5400
tt0364970,Babylon A.D.,"Action, Adventure, Sci-Fi",action,5.5,26,99432,2008,8.0,5400
tt0988047,Traitor,"Action, Crime, Drama",action,6.9,61,60003,2008,8.0,6840
tt0425637,Chi bi,"Action, Adventure, Drama",action,7.3,73,49369,2008,7.0,8700
tt0443559,Killshot,"Action, Crime, Drama",action,6.0,N/A,22431,2008,11.0,5700
tt0910970,WALL·E,"Animation, Adventure, Family",adventure,8.4,95,1251128,2008,6.0,5880
tt0970416,The Day the Earth Stood Still,"Adventure, Drama, Sci-Fi",adventure,5.5,40,182189,2008,12.0,6240
tt0397892,Bolt,"Animation, Adventure, Comedy",adventure,6.8,67,237586,2008,11.0,5760
tt0876563,Gake no ue no Ponyo,"Animation, Adventure, Comedy",adventure,7.6,86,173138,2008,7.0,6060
tt0479952,Madagascar: Escape 2 Africa,"Animation, Adventure, Comedy",adventure,6.6,61,257917,2008,11.0,5340
tt0451079,Horton Hears a Who!,"Animation, Adventure, Comedy",adventure,6.8,71,154034,2008,3.0,5160
tt0949731,The Happening,"Adventure, Drama, Sci-Fi",adventure,5.0,34,221924,2008,6.0,5460
tt0960731,Bedtime Stories,"Adventure, Comedy, Family",adventure,6.0,33,103442,2008,12.0,5940
tt0970411,City of Ember,"Adventure, Drama, Family",adventure,6.4,58,71287,2008,10.0,5400
tt0963794,The Ruins,"Adventure, Horror, Thriller",adventure,5.9,44,87268,2008,4.0,5400
tt0396707,The Secret of Moonacre,"Adventure, Family, Fantasy",adventure,6.0,N/A,11410,2008,2.0,6180
tt0455824,Australia,"Adventure, Drama, Romance",adventure,6.6,53,131797,2008,11.0,9900
tt0494238,Inkheart,"Adventure, Family, Fantasy",adventure,6.1,49,83730,2008,12.0,6360
tt0481536,Harold & Kumar Escape from Guantanamo Bay,"Adventure, Comedy",adventure,6.5,57,143877,2008,4.0,6840
tt1185834,Star Wars: The Clone Wars,"Animation, Action, Adventure",adventure,5.9,35,75910,2008,8.0,5880
tt1014775,Beverly Hills Chihuahua,"Adventure, Comedy, Drama",adventure,4.0,41,26597,2008,10.0,5460
tt0901487,"Joeun nom, napun nom, esanghan nom","Action, Adventure, Comedy",adventure,7.2,69,38784,2008,7.0,8340
tt0765476,Meet Dave,"Adventure, Comedy, Family",adventure,5.1,43,44757,2008,7.0,5400
tt0410377,Nim's Island,"Adventure, Family, Fantasy",adventure,6.0,55,37521,2008,4.0,5760
tt0489282,Strange Wilderness,"Adventure, Comedy",adventure,5.2,12,23130,2008,2.0,5220
tt0420238,The Tale of Despereaux,"Animation, Adventure, Comedy",adventure,6.1,53,40664,2008,12.0,5580
tt0357668,The Flyboys,"Action, Adventure, Drama",adventure,6.8,N/A,3552,2008,8.0,7080
tt1107365,Open Season 2,"Animation, Adventure, Comedy",adventure,5.5,N/A,27601,2008,9.0,4560
tt0400426,Far Cry,"Action, Adventure, Sci-Fi",adventure,3.2,N/A,15267,2008,10.0,5700
tt0482603,Space Chimps,"Animation, Adventure, Comedy",adventure,4.5,36,12909,2008,7.0,4860
tt0940709,Cheung gong 7 hou,"Adventure, Comedy, Drama",adventure,6.4,46,17841,2008,1.0,5280
tt0490181,Mutant Chronicles,"Action, Adventure, Mystery",adventure,5.2,N/A,27426,2008,10.0,6660
tt0365675,Der Rote Baron,"Action, Adventure, Biography",adventure,6.3,N/A,13377,2008,4.0,6360
