imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt1259528,Den of Thieves,"Action, Crime, Drama",action,7.0,49,138676,2018,1,8400
tt4154756,Avengers: Infinity War,"Action, Adventure, Sci-Fi",action,8.4,68,1273645,2018,4,8940
tt5052474,Sicario: Day of the Soldado,"Action, Crime, Drama",action,7.1,61,177513,2018,6,7320
tt1677720,Ready Player One,"Action, Adventure, Sci-Fi",action,7.4,64,512549,2018,3,8400
tt1825683,Black Panther,"Action, Adventure, Sci-Fi",action,7.3,88,867724,2018,2,8040
tt1270797,Venom,"Action, Adventure, Sci-Fi",action,6.6,35,572687,2018,10,6720
tt4633694,Spider-Man: Into the Spider-Verse,"Animation, Action, Adventure",action,8.4,87,721397,2018,12,7020
tt5164214,Ocean's Eight,"Action, Comedy, Crime",action,6.3,61,250916,2018,6,6600
tt5463162,Deadpool 2,"Action, Adventure, Comedy",action,7.6,66,706809,2018,5,7140
tt6017942,Kin,"Action, Drama, Sci-Fi",action,5.8,35,19412,2018,8,6120
tt4779682,The Meg,"Action, Horror, Sci-Fi",action,5.7,46,216710,2018,8,6780
tt4881806,Jurassic World: Fallen Kingdom,"Action, Adventure, Sci-Fi",action,6.1,51,357860,2018,6,7680
tt6499752,Upgrade,"Action, Sci-Fi, Thriller",action,7.5,67,220648,2018,6,6000
tt4912910,Mission: Impossible - Fallout,"Action, Adventure, Thriller",action,7.7,87,392470,2018,7,8820
tt3606756,Incredibles 2,"Animation, Action, Adventure",action,7.5,80,348576,2018,6,7080
tt6998518,Mandy,"Action, Fantasy, Horror",action,6.5,83,94811,2018,9,7260
tt3829266,The Predator,"Action, Adventure, Sci-Fi",action,5.3,48,152841,2018,9,6420
tt3766354,The Equalizer 2,"Action, Crime, Thriller",action,6.7,50,212897,2018,7,7260
tt2873282,Red Sparrow,"Action, Drama, Thriller",action,6.6,53,210249,2018,3,8400
tt2704998,Game Night,"Action, Adventure, Comedy",action,6.9,66,264075,2018,2,6000
tt2231461,Rampage,"Action, Adventure, Sci-Fi",action,6.1,45,193016,2018,4,6420
tt3778644,Solo: A Star Wars Story,"Action, Adventure, Sci-Fi",action,6.9,62,391882,2018,5,8100
tt1413492,12 Strong,"Action, Drama, History",action,6.5,54,95986,2018,1,7800
tt1477834,Aquaman,"Action, Adventure, Fantasy",action,6.8,55,535542,2018,12,8580
tt1365519,Tomb Raider,"Action, Adventure, Fantasy",action,6.3,48,233515,2018,3,7140
tt6533240,Night Hunter,"Action, Adventure, Crime",action,5.9,31,29382,2018,8,5880
tt4532826,Robin Hood,"Action, Adventure, Drama",action,5.3,32,82962,2018,11,6960
tt2557478,Pacific Rim: Uprising,"Action, Adventure, Sci-Fi",action,5.6,44,132109,2018,3,6660
tt4530422,Overlord,"Action, Horror, Sci-Fi",action,6.6,60,110412,2018,11,6600
tt6679794,Outlaw King,"Action, Biography, Drama",action,6.9,59,84307,2018,11,7260
tt1571234,Mortal Engines,"Action, Adventure, Fantasy",action,6.1,44,147345,2018,12,7680
tt2854926,Tag,"Action, Comedy",action,6.5,56,154384,2018,6,6000
tt5095030,Ant-Man and the Wasp,"Action, Adventure, Comedy",action,7.0,70,468982,2018,7,7080
tt4701182,Bumblebee,"Action, Adventure, Sci-Fi",action,6.7,66,197643,2018,1,6840
tt6491178,Dragged Across Concrete,"Action, Crime, Drama",action,6.9,60,58558,2018,3,9480
tt3201640,Extinction,"Action, Drama, Sci-Fi",action,5.8,40,59765,2018,7,5700
tt5246700,How It Ends,"Action, Drama, Horror",action,5.1,36,61104,2018,7,6780
tt4500922,Maze Runner: The Death Cure,"Action, Adventure, Sci-Fi",action,6.3,50,175887,2018,1,8580
tt1846589,Hunter Killer,"Action, Thriller",action,6.6,43,77270,2018,10,7260
tt4560436,Mile 22,"Action, Thriller",action,6.1,38,89667,2018,8,5640
tt6850820,Peppermint,"Action, Thriller",action,6.5,29,73135,2018,9,6060
tt1137450,Death Wish,"Action, Crime, Drama",action,6.3,31,78930,2018,3,6420
tt6663582,The Spy Who Dumped Me,"Action, Adventure, Comedy",action,6.0,52,84740,2018,8,7020
tt5177088,The Girl in the Spider's Web,"Action, Adventure, Crime",action,6.1,43,53780,2018,10,6900
tt5834262,Hotel Artemis,"Action, Crime, Drama",action,6.1,58,60460,2018,6,5640
tt6343314,Creed II,"Action, Drama, Sport",action,7.1,66,161402,2018,11,7800
tt6116856,The Night Comes for Us,"Action, Crime, Thriller",action,6.9,69,30990,2018,10,7260
tt1843303,The VelociPastor,"Action, Adventure, Comedy",action,5.1,N/A,9772,2018,8,4500
tt5461944,Hotel Mumbai,"Action, Drama, History",action,7.6,62,75156,2018,3,7380
tt5758778,Skyscraper,"Action, Adventure, Thriller",action,5.8,51,139433,2018,7,6120
tt2798920,Annihilation,"Adventure, Drama, Horror",adventure,6.8,79,376878,2018,2,6900
tt7946422,Prospect,"Adventure, Drama, Sci-Fi",adventure,6.3,68,37057,2018,11,6000
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,"Adventure, Family, Fantasy",adventure,6.5,52,319846,2018,11,8040
tt5848272,Ralph Breaks the Internet,"Animation, Adventure, Comedy",adventure,7.0,71,193247,2018,11,6720
tt5028340,Mary Poppins Returns,"Adventure, Comedy, Family",adventure,6.7,66,97750,2018,12,7800
tt5104604,Isle of Dogs,"Animation, Adventure, Comedy",adventure,7.8,82,198520,2018,3,6060
tt4068576,The Nightingale,"Adventure, Drama, Thriller",adventure,7.3,77,38331,2018,8,8160
tt5117670,Peter Rabbit,"Animation, Adventure, Comedy",adventure,6.6,51,50067,2018,2,5700
tt5220122,Hotel Transylvania 3: Summer Vacation,"Animation, Adventure, Comedy",adventure,6.3,54,91599,2018,7,5820
tt2388771,Mowgli,"Adventure, Drama, Fantasy",adventure,6.5,51,67458,2018,12,6240
tt4575576,Christopher Robin,"Adventure, Comedy, Drama",adventure,7.2,60,87501,2018,8,6240
tt4244998,Alpha,"Adventure, Drama",adventure,6.6,63,68378,2018,8,5760
tt3892172,Leave No Trace,"Adventure, Drama",adventure,7.1,88,67561,2018,6,6540
