imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt2320924,War of the Worlds: Goliath,"Animation, Action, Adventure",animation,5.4,33,1291,2012,11,5100
tt2164058,Pa-dak pa-dak,"Animation, Drama, Horror",animation,7.1,N/A,541,2012,7,4680
tt1709652,Dragon Age: Dawn of the Seeker,"Animation, Action, Adventure",animation,5.7,N/A,3146,2012,2,5400
tt2798620,Chhota Bheem and the Curse of Damyaan,"Animation, Action, Adventure",animation,6.6,N/A,527,2012,5,5280
tt2085795,Gekijouban Fairy Tail: Houou no miko,"Animation, Action, Adventure",animation,7.0,N/A,2541,2012,8,5160
tt2284790,Ot vinta 3D,"Animation, Adventure, Comedy",animation,3.0,N/A,754,2012,8,5040
tt5779650,The Adventures of Panda Warrior,"Animation, Action, Adventure",animation,1.7,N/A,327,2012,8,4680
tt3354096,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Animation, Action, Adventure",animation,6.6,N/A,1143,2012,7,3600
tt1693039,Pinocchio,"Animation, Adventure, Family",animation,6.0,N/A,395,2012,2,4500
tt1979172,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,"Animation, Comedy",animation,5.8,45,1866,2012,2,5100
tt1232200,That's My Boy,"Comedy, Drama",comedy,5.6,31,114475,2012,6,6960
tt1981677,Pitch Perfect,"Comedy, Music, Romance",comedy,7.1,66,339180,2012,10,6720
tt1637725,Ted,Comedy,comedy,6.9,62,679235,2012,8,6360
tt1758830,This Is 40,"Comedy, Drama, Romance",comedy,6.2,59,154655,2012,12,8040
tt1045658,Silver Linings Playbook,"Comedy, Drama, Romance",comedy,7.7,81,757360,2012,12,7320
tt1636826,Project X,Comedy,comedy,6.7,46,243995,2012,3,5280
tt1645170,The Dictator,Comedy,comedy,6.5,58,348657,2012,5,4980
tt1605630,American Reunion,Comedy,comedy,6.7,49,228387,2012,4,6780
tt1077368,Dark Shadows,"Comedy, Fantasy, Horror",comedy,6.2,55,287279,2012,5,6780
tt0383010,The Three Stooges,"Comedy, Family",comedy,5.1,56,33777,2012,4,5520
tt1915581,Magic Mike,"Comedy, Drama, Music",comedy,6.1,72,149890,2012,6,6600
tt1931533,Seven Psychopaths,"Comedy, Crime",comedy,7.1,66,280201,2012,10,6600
tt1790886,The Campaign,Comedy,comedy,6.1,50,138933,2012,8,5100
tt1714203,Piranha 3DD,"Comedy, Horror, Sci-Fi",comedy,3.8,24,46582,2012,5,4980
tt1621045,Think Like a Man,"Comedy, Romance",comedy,6.5,51,51543,2012,4,7380
tt1195478,The Five-Year Engagement,"Comedy, Drama, Romance",comedy,6.2,62,103716,2012,4,7440
tt2023453,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",comedy,6.3,54,31542,2012,8,5640
tt1336608,Rock of Ages,"Comedy, Drama, Musical",comedy,5.9,47,82898,2012,6,7380
tt1298649,The Watch,"Comedy, Sci-Fi",comedy,5.7,36,134923,2012,7,6120
tt2347569,Frances Ha,"Comedy, Drama, Romance",comedy,7.4,82,98031,2012,5,5160
tt1389096,Stand Up Guys,"Comedy, Crime, Thriller",comedy,6.4,41,58652,2012,2,5700
tt1655460,Wanderlust,"Comedy, Romance",comedy,5.6,53,81848,2012,2,5880
tt2205697,Stuck in Love,"Comedy, Drama, Romance",comedy,7.2,49,93662,2012,5,5820
tt1586265,What to Expect When You're Expecting,"Comedy, Drama, Romance",comedy,5.7,41,76930,2012,5,6600
tt1763303,The First Time,"Comedy, Drama, Romance",comedy,6.8,55,74600,2012,2,5700
