imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt0418279,Transformers,"Action, Adventure, Sci-Fi",action,7.1,61.0,693946,2007,7.0,8640.0,"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel']",Michael Bay,"$150,000,000 (estimated)","$709,709,780"
tt0373889,Harry Potter and the Order of the Phoenix,"Action, Adventure, Family",action,7.5,71.0,661799,2007,7.0,8280.0,"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint']",David Yates,"$150,000,000 (estimated)","$942,867,374"
tt0413300,Spider-Man 3,"Action, Adventure, Sci-Fi",action,6.3,59.0,663817,2007,5.0,8340.0,,,,
tt0449088,Pirates of the Caribbean: At World's End,"Action, Adventure, Fantasy",action,7.1,50.0,715322,2007,5.0,10140.0,,,,
tt0425112,Hot Fuzz,"Action, Comedy, Mystery",action,7.8,81.0,549632,2007,2.0,7260.0,,,,
tt0822854,Shooter,"Action, Drama, Thriller",action,7.1,53.0,365127,2007,3.0,7440.0,,,,
tt0381849,3:10 to Yuma,"Action, Crime, Drama",action,7.6,76.0,341606,2007,9.0,7320.0,"['Russell Crowe', 'Christian Bale', 'Ben Foster']",James Mangold,"$55,000,000 (estimated)","$70,016,220"
tt0465494,Hitman,"Action, Crime, Thriller",action,6.2,35.0,182595,2007,11.0,5640.0,,,,
tt0259324,Ghost Rider,"Action, Fantasy, Thriller",action,5.3,35.0,259687,2007,2.0,6600.0,,,,
tt0337978,Live Free or Die Hard,"Action, Thriller",action,7.1,69.0,428078,2007,6.0,7680.0,,,,
tt0293564,Rush Hour 3,"Action, Comedy, Crime",action,6.2,44.0,190325,2007,8.0,5460.0,"['Jackie Chan', 'Chris Tucker', 'Max von Sydow']",Brett Ratner,"$140,000,000 (estimated)","$258,097,122"
tt1077258,Planet Terror,"Action, Comedy, Horror",action,7.0,,227859,2007,4.0,6300.0,,,,
tt0442933,Beowulf,"Animation, Action, Adventure",action,6.3,59.0,176969,2007,11.0,6900.0,"['Ray Winstone', 'Crispin Glover', 'Angelina Jolie']",Robert Zemeckis,"$150,000,000 (estimated)","$196,393,745"
tt0440963,The Bourne Ultimatum,"Action, Mystery, Thriller",action,8.0,85.0,669501,2007,8.0,6900.0,"['Matt Damon', 'Edgar Ramírez', 'Joan Allen']",Paul Greengrass,"$110,000,000 (estimated)","$442,824,138"
tt0435705,Next,"Action, Sci-Fi, Thriller",action,6.2,42.0,170020,2007,4.0,5760.0,,,,
tt0486576,4: Rise of the Silver Surfer,"Action, Adventure, Fantasy",action,5.6,45.0,284941,2007,6.0,5520.0,,,,
tt0465234,National Treasure: Book of Secrets,"Action, Adventure, Mystery",action,6.5,48.0,260465,2007,12.0,7440.0,,,,
tt0499556,War,"Action, Thriller",action,6.2,36.0,98869,2007,8.0,6180.0,"['Jet Li', 'Jason Statham', 'Nadine Velazquez']",Philip G. Atwell,"$25,000,000 (estimated)","$42,653,739"
tt0490086,Big Stan,"Action, Comedy",action,6.2,,49236,2007,6.0,6300.0,,,,
tt0453556,TMNT,"Animation, Action, Adventure",action,6.2,41.0,70621,2007,3.0,5220.0,"['Patrick Stewart', 'Mako', 'Chris Evans']",Kevin Munroe,"$34,000,000 (estimated)","$95,802,916"
tt0758730,AVPR: Aliens vs Predator - Requiem,"Action, Horror, Sci-Fi",action,4.6,29.0,139999,2007,12.0,5640.0,"['Reiko Aylesworth', 'Steven Pasquale', 'Shareeka Epps']",Colin Strause,"$40,000,000 (estimated)","$130,290,885"
tt0432021,Resident Evil: Extinction,"Action, Horror, Sci-Fi",action,6.2,41.0,209983,2007,9.0,5640.0,,,,
tt0861739,Tropa de Elite,"Action, Crime, Drama",action,8.0,33.0,114346,2007,10.0,6900.0,"['Wagner Moura', 'André Ramiro', 'Caio Junqueira']",José Padilha,"$4,000,000 (estimated)","$14,759,148"
tt0486946,Wild Hogs,"Action, Adventure, Comedy",action,5.9,27.0,125450,2007,3.0,6000.0,,,,
tt0431197,The Kingdom,"Action, Drama, Thriller",action,7.0,56.0,134747,2007,9.0,6600.0,,,,
tt0465602,Shoot 'Em Up,"Action, Comedy, Thriller",action,6.6,49.0,156952,2007,9.0,5160.0,,,,
tt0901507,Rise of the Footsoldier,"Action, Biography, Crime",action,6.7,,22310,2007,9.0,7140.0,"['Ricci Harnett', 'Craig Fairbrass', 'Terry Stone']",Julian Gilbey,"$4,000,000 (estimated)","$355,345"
tt0486640,Postal,"Action, Comedy, Crime",action,4.5,22.0,24737,2007,10.0,6000.0,,,,
tt0462396,The Last Legion,"Action, Adventure, History",action,5.4,37.0,37646,2007,8.0,6060.0,,,,
tt0460780,In the Name of the King: A Dungeon Siege Tale,"Action, Adventure, Fantasy",action,3.8,15.0,51955,2007,11.0,7620.0,,,,
tt0479528,Rogue,"Action, Drama, Horror",action,6.2,,34657,2007,11.0,5940.0,,,,
tt0804461,Death Sentence,"Action, Crime, Thriller",action,6.7,36.0,76122,2007,8.0,6300.0,,,,
tt0467110,Underdog,"Action, Adventure, Comedy",action,4.8,37.0,23254,2007,8.0,6000.0,"['Peter Dinklage', 'Jason Lee', 'Amy Adams']",Frederik Du Chau,,"$65,270,477"
tt0443473,The Condemned,"Action, Crime, Thriller",action,6.0,23.0,55173,2007,4.0,6840.0,,,,
tt0473188,The Death and Life of Bobby Z,"Action, Crime, Thriller",action,5.8,,15584,2007,4.0,5820.0,,,,
tt0446013,Pathfinder,"Action, Adventure, Drama",action,5.4,29.0,46881,2007,4.0,5940.0,"['Karl Urban', 'Clancy Brown', 'Moon Bloodgood']",Marcus Nispel,"$45,000,000 (estimated)","$30,984,583"
tt0837106,Arn: Tempelriddaren,"Action, Drama, Romance",action,6.6,,23614,2007,12.0,8340.0,"['Joakim Nätterqvist', 'Sofia Helin', 'Stellan Skarsgård']",Peter Flinth,"€25,000,000 (estimated)","$21,287,566"
tt0923811,Evangelion Shin Gekijôban: Jo,"Animation, Action, Drama",action,7.5,66.0,29268,2007,9.0,5880.0,,,,
tt0768212,The Last Mimzy,"Action, Adventure, Drama",action,6.2,59.0,22516,2007,3.0,5400.0,,,,
tt0845046,Son of Rambow,"Action, Adventure, Comedy",action,7.0,66.0,33271,2007,4.0,5760.0,,,,
tt0772193,Primeval,"Action, Adventure, Crime",action,4.8,35.0,15481,2007,1.0,5580.0,,,,
tt0416044,Mongol,"Action, Biography, Drama",action,7.2,74.0,50255,2007,9.0,7560.0,"['Tadanobu Asano', 'Amadu Mamadakov', 'Khulan Chuluun']",Sergei Bodrov,"$18,000,000 (estimated)","$26,527,510"
tt1020937,Awarapan,"Action, Crime, Drama",action,7.4,,8480,2007,6.0,7560.0,,,,
tt1121794,Sutorenjia: Mukô hadan,"Animation, Action, Adventure",action,7.7,,18935,2007,9.0,6180.0,,,,
tt0389328,Rise,"Action, Crime, Horror",action,4.9,,12776,2007,7.0,5820.0,"['Lucy Liu', 'Michael Chiklis', 'Carla Gugino']",Sebastian Gutierrez,,"$2,850,927"
tt0790665,Flood,"Action, Drama, Thriller",action,4.8,,7313,2007,8.0,6600.0,,,,
tt0758762,The Last Sentinel,"Action, Sci-Fi, Thriller",action,3.6,,1971,2007,3.0,5580.0,,,,
tt1206585,Winx Club: Il segreto del Regno Perduto,"Animation, Action, Adventure",action,5.6,,1580,2007,11.0,5100.0,,,,
tt0758771,Outlaw,"Action, Crime, Drama",action,5.7,45.0,12914,2007,3.0,6180.0,"['Sean Bean', 'Danny Dyer', 'Rupert Friend']",Nick Love,"£2,500,000 (estimated)","$3,345,818"
tt1024943,Om Shanti Om,"Action, Comedy, Drama",action,6.8,,52085,2007,11.0,9720.0,"['Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal']",Farah Khan,,"$39,997,274"
tt0382932,Ratatouille,"Animation, Adventure, Comedy",adventure,8.1,96.0,876143,2007,6.0,6660.0,"['Brad Garrett', 'Lou Romano', 'Patton Oswalt']",Brad Bird,"$150,000,000 (estimated)","$623,729,380"
tt0758758,Into the Wild,"Adventure, Biography, Drama",adventure,8.1,73.0,676041,2007,10.0,8880.0,,,,
tt0486655,Stardust,"Adventure, Fantasy, Romance",adventure,7.6,66.0,291193,2007,8.0,7620.0,,,,
tt0437954,Virgin Territory,"Adventure, Comedy, Romance",adventure,4.7,,9358,2007,7.0,5820.0,,,,
tt0413267,Shrek the Third,"Animation, Adventure, Comedy",adventure,6.1,58.0,345194,2007,5.0,5580.0,,,,
tt0461770,Enchanted,"Animation, Adventure, Comedy",adventure,7.1,75.0,222953,2007,11.0,6420.0,,,,
tt0389790,Bee Movie,"Animation, Adventure, Comedy",adventure,6.1,54.0,186958,2007,11.0,5460.0,,,,
tt0396555,Meet the Robinsons,"Animation, Adventure, Comedy",adventure,6.8,61.0,115983,2007,3.0,5700.0,,,,
tt0838221,The Darjeeling Limited,"Adventure, Comedy, Drama",adventure,7.2,67.0,222567,2007,10.0,5460.0,,,,
tt0423294,Surf's Up,"Animation, Adventure, Comedy",adventure,6.7,64.0,95786,2007,6.0,5100.0,"['Shia LaBeouf', 'Zooey Deschanel', 'Jon Heder']",Ash Brannon,"$100,000,000 (estimated)","$152,005,713"
tt0952640,Alvin and the Chipmunks,"Adventure, Comedy, Family",adventure,5.3,39.0,98963,2007,12.0,5520.0,,,,
tt0385752,The Golden Compass,"Adventure, Family, Fantasy",adventure,6.1,51.0,200015,2007,12.0,6780.0,"['Nicole Kidman', 'Daniel Craig', 'Dakota Blue Richards']",Chris Weitz,"$180,000,000 (estimated)","$372,234,864"
tt0799949,Epic Movie,"Adventure, Comedy, Fantasy",adventure,2.4,17.0,111129,2007,1.0,5160.0,,,,
tt0462538,The Simpsons Movie,"Animation, Adventure, Comedy",adventure,7.3,80.0,356539,2007,7.0,5220.0,,,,
tt0825232,The Bucket List,"Adventure, Comedy, Drama",adventure,7.4,42.0,265384,2007,2.0,5820.0,,,,
