imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt1302011,Kung Fu Panda 2,"Animation, Action, Adventure",action,7.3,67.0,336272,2011,5.0,5400.0,"['Jack Black', 'Angelina Jolie', 'Jackie Chan']",Jennifer Yuh Nelson,"$150,000,000 (estimated)","$665,692,281"
tt0816462,Conan the Barbarian,"Action, Adventure, Fantasy",action,5.2,36.0,104007,2011,8.0,6780.0,"['Jason Momoa', 'Ron Perlman', 'Rose McGowan']",Marcus Nispel,"$90,000,000 (estimated)","$63,523,283"
tt1416801,Kill the Irishman,"Action, Biography, Crime",action,7.0,50.0,52928,2011,5.0,6360.0,,,,
tt0983193,The Adventures of Tintin,"Animation, Action, Adventure",action,7.3,68.0,248307,2011,12.0,6420.0,,,,
tt1601913,The Grey,"Action, Adventure, Drama",action,6.7,64.0,268475,2011,1.0,7020.0,,,,
tt1297919,Blitz,"Action, Adventure, Crime",action,6.1,,93600,2011,5.0,5820.0,"['Jason Statham', 'Paddy Considine', 'Aidan Gillen']",Elliott Lester,,"$11,895,069"
tt1071875,Ghost Rider: Spirit of Vengeance,"Action, Fantasy, Thriller",action,4.3,34.0,129788,2011,2.0,5760.0,,,,
tt1240982,Your Highness,"Action, Adventure, Comedy",action,5.5,31.0,105880,2011,4.0,6120.0,"['Danny McBride', 'Natalie Portman', 'James Franco']",David Gordon Green,"$49,900,000 (estimated)","$28,013,733"
tt1093357,The Darkest Hour,"Action, Adventure, Horror",action,4.9,18.0,64821,2011,12.0,5340.0,,,,
tt1438176,Fright Night,"Action, Comedy, Drama",action,6.4,64.0,116426,2011,8.0,6360.0,,,,
tt1478964,Attack the Block,"Action, Adventure, Comedy",action,6.7,75.0,113301,2011,5.0,5280.0,,,,
tt1034389,The Eagle,"Action, Adventure, Drama",action,6.2,55.0,75743,2011,2.0,6840.0,"['Channing Tatum', 'Jamie Bell', 'Donald Sutherland']",Kevin Macdonald,"$25,000,000 (estimated)","$37,989,684"
tt1448755,Killer Elite,"Action, Crime, Thriller",action,6.4,44.0,137696,2011,9.0,6960.0,"['Jason Statham', 'Clive Owen', 'Robert De Niro']",Gary McKendry,"$70,000,000 (estimated)","$57,084,522"
tt1401152,Unknown,"Action, Mystery, Thriller",action,6.8,56.0,272667,2011,2.0,6780.0,"['Liam Neeson', 'Diane Kruger', 'January Jones']",Jaume Collet-Serra,"$30,000,000 (estimated)","$135,710,029"
tt0479997,Season of the Witch,"Action, Adventure, Fantasy",action,5.4,28.0,100248,2011,1.0,5700.0,"['Nicolas Cage', 'Ron Perlman', 'Claire Foy']",Dominic Sena,"$40,000,000 (estimated)","$91,627,228"
tt0873886,Red State,"Action, Horror, Thriller",action,6.1,50.0,68858,2011,9.0,5280.0,,,,
tt1217613,Battle: Los Angeles,"Action, Adventure, Sci-Fi",action,5.7,37.0,187214,2011,3.0,6960.0,,,,
tt1600195,Abduction,"Action, Drama, Mystery",action,5.1,25.0,84503,2011,9.0,6360.0,,,,
tt0990407,The Green Hornet,"Action, Comedy, Crime",action,5.8,39.0,166521,2011,1.0,7140.0,,,,
tt1201607,Harry Potter and the Deathly Hallows - Part 2,"Adventure, Family, Fantasy",adventure,8.1,85.0,989674,2011,7.0,7800.0,,,,
tt1092026,Paul,"Adventure, Comedy, Sci-Fi",adventure,6.9,57.0,272937,2011,2.0,6240.0,"['Simon Pegg', 'Nick Frost', 'Seth Rogen']",Greg Mottola,"$40,000,000 (estimated)","$97,984,015"
tt1216475,Cars 2,"Animation, Adventure, Comedy",adventure,6.2,57.0,233272,2011,6.0,6360.0,"['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine']",John Lasseter,"$200,000,000 (estimated)","$559,853,036"
tt1436562,Rio,"Animation, Adventure, Comedy",adventure,6.9,63.0,259494,2011,4.0,5760.0,,,,
tt0970179,Hugo,"Adventure, Drama, Family",adventure,7.5,83.0,342444,2011,11.0,7560.0,"['Asa Butterfield', 'Chloë Grace Moretz', 'Christopher Lee']",Martin Scorsese,"$150,000,000 (estimated)","$185,770,310"
tt1568911,War Horse,"Adventure, Drama, War",adventure,7.2,72.0,168940,2011,12.0,8760.0,"['Jeremy Irvine', 'Emily Watson', 'David Thewlis']",Steven Spielberg,"$66,000,000 (estimated)","$177,584,879"
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,"Adventure, Drama, Fantasy",adventure,4.9,45.0,261935,2011,11.0,7020.0,,,,
tt0377981,Gnomeo & Juliet,"Animation, Adventure, Comedy",adventure,5.9,53.0,61522,2011,2.0,5040.0,"['James McAvoy', 'Emily Blunt', 'Maggie Smith']",Kelly Asbury,"$36,000,000 (estimated)","$193,967,670"
tt0472181,The Smurfs,"Animation, Adventure, Comedy",adventure,5.4,30.0,99970,2011,7.0,6180.0,"['Hank Azaria', 'Katy Perry', 'Jonathan Winters']",Raja Gosnell,"$110,000,000 (estimated)","$563,892,376"
tt1204342,The Muppets,"Adventure, Comedy, Family",adventure,7.1,75.0,98666,2011,11.0,7200.0,"['Amy Adams', 'Jason Segel', 'Chris Cooper']",James Bobin,"$45,000,000 (estimated)","$171,802,998"
tt1411704,Hop,"Animation, Adventure, Comedy",adventure,5.4,41.0,38534,2011,4.0,5700.0,,,,
tt1067774,Monte Carlo,"Adventure, Comedy, Family",adventure,5.8,43.0,50352,2011,7.0,6540.0,"['Selena Gomez', 'Leighton Meester', 'Katie Cassidy']",Thomas Bezucha,"$20,000,000 (estimated)","$39,782,697"
tt1449283,Winnie the Pooh,"Animation, Adventure, Comedy",adventure,7.1,74.0,29402,2011,8.0,3780.0,"['Jim Cummings', 'Craig Ferguson', 'John Cleese']",Stephen J. Anderson,"$30,000,000 (estimated)","$49,871,429"
tt1615918,Alvin and the Chipmunks: Chipwrecked,"Adventure, Comedy, Family",adventure,4.4,24.0,41594,2011,12.0,5220.0,"['Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney']",Mike Mitchell,"$75,000,000 (estimated)","$342,695,435"
tt1634122,Johnny English Reborn,"Action, Adventure, Comedy",adventure,6.3,46.0,144968,2011,10.0,6060.0,,,,
tt1402488,Happy Feet Two,"Animation, Adventure, Comedy",adventure,5.8,50.0,49079,2011,11.0,7020.0,,,,
tt0477302,Extremely Loud & Incredibly Close,"Adventure, Drama, Mystery",adventure,6.9,46.0,106417,2011,1.0,7740.0,,,,
tt1517489,Spy Kids: All the Time in the World,"Action, Adventure, Comedy",adventure,3.6,37.0,29404,2011,8.0,5340.0,,,,
tt1440345,This Must Be the Place,"Adventure, Comedy, Drama",adventure,6.7,61.0,37822,2011,8.0,7080.0,"['Sean Penn', 'Frances McDormand', 'Judd Hirsch']",Paolo Sorrentino,"€25,000,000 (estimated)","$11,928,909"
tt1629705,Blackthorn,"Action, Adventure, Drama",adventure,6.5,61.0,11018,2011,7.0,6120.0,,,,
tt0881320,Sanctum,"Action, Adventure, Drama",adventure,5.9,42.0,57939,2011,2.0,6480.0,"['Rhys Wakefield', 'Allison Cratchley', 'Christopher James Baker']",Alister Grierson,"$30,000,000 (estimated)","$108,609,310"
tt1646980,The Double,"Action, Adventure, Crime",adventure,5.9,37.0,32096,2011,12.0,5880.0,"['Richard Gere', 'Topher Grace', 'Martin Sheen']",Michael Brandt,"$13,500,000 (estimated)","$4,729,855"
tt1305591,Mars Needs Moms,"Animation, Adventure, Family",adventure,5.4,49.0,24575,2011,3.0,5280.0,,,,
tt0961097,Un monstre à Paris,"Animation, Adventure, Comedy",adventure,6.7,,23350,2011,10.0,5400.0,,,,
tt1703148,The Hunter,"Adventure, Drama, Thriller",adventure,6.7,63.0,41862,2011,10.0,6120.0,"['Willem Dafoe', 'Sam Neill', 'Morgan Davies']",Daniel Nettheim,,"$1,680,778"
tt0844993,Hoodwinked Too! Hood vs. Evil,"Animation, Adventure, Comedy",adventure,4.7,20.0,14361,2011,4.0,5220.0,,,,
tt1268799,A Very Harold & Kumar 3D Christmas,"Adventure, Comedy",adventure,6.2,61.0,73930,2011,11.0,5400.0,,,,
tt1798188,Kokuriko-zaka kara,"Animation, Comedy, Drama",animation,7.4,71.0,55496,2011,7.0,5460.0,"['Sarah Bolger', 'Chris Noth', 'Anton Yelchin']",Gorô Miyazaki,"$22,000,000 (estimated)","$61,485,364"
tt1839494,Hoshi o ou kodomo,"Animation, Adventure, Drama",animation,7.1,,17699,2011,5.0,6960.0,"['Hisako Kanemoto', 'Miyu Irino', 'Kazuhiko Inoue']",Makoto Shinkai,,"$642,603"
tt2061702,Hotarubi no mori e,"Animation, Drama, Fantasy",animation,7.8,,23333,2011,9.0,2700.0,"['Kôki Uchiyama', 'Ayane Sakura', 'Shinpachi Tsuji']",Takahiro Ômori,,
tt6442670,Chhota Bheem Master of Shaolin,"Animation, Action, Adventure",animation,7.0,,442,2011,,4500.0,"['Sonal Kaushal', 'Rupa Bhimani', 'Julie Tejwani']",Rajiv Chilaka,,
tt1629374,Ronal Barbaren,"Animation, Action, Adventure",animation,6.5,,14264,2011,9.0,5340.0,"['Anders Juul', 'Hadi Ka-Koush', 'Lærke Winther']",Kresten Vestbjerg Andersen,"DKK 18,000,000 (estimated)","$2,403,409"
tt1430607,Arthur Christmas,"Animation, Adventure, Comedy",animation,7.1,69.0,70245,2011,11.0,5820.0,,,,
tt1776196,Hagane no renkinjutsushi: Mirosu no seinaru hoshi,"Animation, Action, Adventure",animation,6.8,54.0,5632,2011,7.0,6600.0,"['Vic Mignogna', 'Maxey Whitehead', 'Alexis Tipton']",Kazuya Murata,,"$7,621,364"
tt1999167,Gekijouban Naruto: Buraddo purizun,"Animation, Action, Mystery",animation,7.1,,6200,2011,7.0,6480.0,"['Junko Takeuchi', 'Chie Nakamura', 'Rikiya Koyama']",Masahiko Murata,,"$9,065,101"
tt1891769,Le tableau,"Animation, Adventure, Drama",animation,7.3,70.0,4634,2011,11.0,4800.0,"['Jean Barney', 'Chloé Berthier', 'JB Blanc']",Jean-François Laguionie,,"$22,313"
tt1851909,Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi,"Animation, Action, Adventure",animation,7.9,,2429,2011,3.0,6480.0,"['Wasabi Mizuta', 'Megumi Ôhara', 'Yumi Kakazu']",Yukiyo Teramoto,,"$30,236,973"
tt2113091,To aru hikuushi e no tsuioku,"Animation, Action, Adventure",animation,7.0,,1328,2011,10.0,5940.0,,,,
tt1821680,Don gato y su pandilla,"Animation, Action, Comedy",animation,4.7,,1993,2011,9.0,5400.0,"['Jason Harris', 'Chris Edgerly', 'Bill Lobley']",Alberto Mar,,"$16,611,575"
tt1563776,Jensen & Jensen,"Animation, Action, Comedy",animation,3.5,,581,2011,8.0,5400.0,,,,
tt1381803,Den kæmpestore bjørn,"Animation, Adventure, Family",animation,5.6,,715,2011,2.0,4500.0,"['Markus Rygaard', 'Alberte Blichfeldt', 'Flemming Quist Møller']",Esben Toft Jacobsen,,"$1,094,104"
tt1828224,La Leyenda de la Llorona,"Animation, Adventure, Family",animation,6.2,,765,2011,10.0,4500.0,"['Andrés Couturier', 'Mónica Del Carmen', 'Rafael Inclán']",Alberto Rodriguez,,"$3,898,653"
tt1241721,Hetjur Valhallar - Þór,"Animation, Adventure, Comedy",animation,5.0,,1174,2011,10.0,4740.0,"['Justin Gregg', 'Paul Tylak', 'Nicola Coughlan']",Óskar Jónasson,"€8,311,000 (estimated)","$7,600,557"
tt1507564,The Greening of Whitney Brown,"Animation, Adventure, Family",animation,5.3,33.0,705,2011,1.0,4980.0,"['Samantha Hanratty', 'Brooke Shields', 'Aidan Quinn']",Peter Odiorne,"$9,500,000 (estimated)",
tt1764666,The Little Engine That Could,"Animation, Family",animation,5.6,,443,2011,5.0,4980.0,"['Jodi Benson', 'Corbin Bleu', 'Jamie Lee Curtis']",Elliot M. Bour,,
tt2141789,Ivan Tsarevich i Seryy Volk,"Animation, Adventure, Comedy",animation,6.2,,1653,2011,12.0,4500.0,"['Liya Akhedzhakova', 'Kristina Asmus', 'Alexander Boyarskiy']",Vladimir Toropchin,"$3,000,000 (estimated)","$26,420,475"
tt3565112,Towa no Quon 1: Utakata no Kaben,"Animation, Action, Fantasy",animation,6.6,,237,2011,6.0,2880.0,,,,
tt2086830,Dwae-ji-ui wang,"Animation, Drama, Thriller",animation,6.7,,1886,2011,11.0,5820.0,"['Yang Ik-joon', 'Oh Jung-se', 'Kim Hye-na']",Yeon Sang-ho,,"$124,068"
tt1686865,Tezuka Osamu no budda: Akai sabaku yo! Utsukushiku,"Animation, Adventure, Biography",animation,6.3,,514,2011,5.0,6660.0,"['Hidetaka Yoshioka', 'Sayuri Yoshinaga', 'Tomo Adachi']",Kôzô Morishita,"$11,000,000 (estimated)","$5,700,005"
tt1853614,Momo e no tegami,"Animation, Adventure, Comedy",animation,7.2,65.0,8399,2011,4.0,7200.0,"['Karen Miyama', 'Yuka', 'Daizaburo Arakawa']",Hiroyuki Okiura,,"$6,748,888"
tt1891905,SeeFood,"Animation, Adventure, Comedy",animation,4.3,,1231,2011,3.0,5580.0,,,,
tt16235600,Chhota Bheem aur Krishna: Mayanagari,"Animation, Action, Adventure",animation,7.4,,303,2011,,3960.0,"['Rupa Bhimani', 'Vatsal Dubey', 'Julie Tejwani']",Rajiv Chilaka,,
tt1961324,Gekijôban Pokketo Monsutâ Besuto Wisshu: Bikutini to shiroki eiyû Reshiramu,"Animation, Action, Adventure",animation,5.6,,1465,2011,7.0,5280.0,,,,
tt1990421,Majikku tsurî hausu,"Animation, Adventure, Family",animation,6.3,,189,2011,1.0,6300.0,,,,
tt1822239,Jock,"Animation, Adventure, Comedy",animation,4.3,,667,2011,7.0,5340.0,,,,
tt2124046,Kikōriki: Parājaya Kaḷa Nohæki Kaṇḍāyama,"Animation, Action, Adventure",animation,5.8,,580,2011,12.0,5400.0,"['Vadim Bochanov', 'Sergey Mardar', 'Anton Vinogradov']",Denis Chernov,,"$8,809,536"
tt0176694,Az ember tragédiája,"Animation, Drama, History",animation,8.0,,1261,2011,12.0,9600.0,"['Gyula Balázsi', 'Péter Benkö', 'Ágnes Bertalan']",Marcell Jankovics,,
tt1828229,Les contes de la nuit,"Animation, Family, Fantasy",animation,6.9,66.0,1731,2011,7.0,5040.0,,,,
tt1840372,Meitantei Conan: Chinmoku no kuôtâ,"Animation, Action, Adventure",animation,6.6,,2129,2011,4.0,6540.0,"['Minami Takayama', 'Wakana Yamazaki', 'Rikiya Koyama']",Kôbun Shizuno,,"$42,808,575"
tt1212022,The Lion of Judah,Animation,animation,3.5,,726,2011,6.0,5220.0,"['Ernest Borgnine', 'Anupam Kher', 'Sandi Patty']",Deryck Broom,"$15,000,000 (estimated)",
tt1876517,Tu xia chuan qi,"Animation, Action, Adventure",animation,3.2,,720,2011,7.0,5400.0,,,,
tt1931569,El gran milagro,"Animation, Drama, Family",animation,4.6,,429,2011,10.0,4200.0,"['Chris Marlowe', 'Christopher Corey Smith', 'Raúl Solo']",Bruce Morris,"$3,019,382 (estimated)","$3,247,466"
tt1545319,Orla Frøsnapper,"Animation, Comedy, Family",animation,5.0,,701,2011,6.0,4680.0,"['Nikolaj Lie Kaas', 'Thure Lindhardt', 'Nicolaj Kopernikus']",Peter Dodd,"DKK 5,500,000 (estimated)","$2,941,889"
tt1570728,"Crazy, Stupid, Love.","Comedy, Drama, Romance",comedy,7.4,68.0,588410,2011,7.0,7080.0,"['Steve Carell', 'Ryan Gosling', 'Julianne Moore']",Glenn Ficarra,"$50,000,000 (estimated)","$145,086,643"
tt1564367,Just Go with It,"Comedy, Romance",comedy,6.4,33.0,276039,2011,2.0,7020.0,"['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker']",Dennis Dugan,"$80,000,000 (estimated)","$214,945,591"
tt1675434,Intouchables,"Comedy, Drama",comedy,8.5,57.0,970743,2011,11.0,6720.0,"['François Cluzet', 'Omar Sy', 'Anne Le Ny']",Olivier Nakache,"€9,500,000 (estimated)","$426,590,315"
tt1033575,The Descendants,"Comedy, Drama",comedy,7.3,84.0,255724,2011,12.0,6900.0,,,,
tt1478338,Bridesmaids,Comedy,comedy,6.8,75.0,316035,2011,8.0,7500.0,"['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne']",Paul Feig,"$32,500,000 (estimated)","$324,840,797"
tt1583420,Larry Crowne,"Comedy, Drama, Romance",comedy,6.1,41.0,73234,2011,7.0,5880.0,"['Tom Hanks', 'Julia Roberts', 'Sarah Mahoney']",Tom Hanks,"$30,000,000 (estimated)","$75,055,070"
tt1632708,Friends with Benefits,"Comedy, Romance",comedy,6.5,63.0,407345,2011,7.0,6540.0,,,,
tt1605783,Midnight in Paris,"Comedy, Fantasy, Romance",comedy,7.6,81.0,460086,2011,5.0,5640.0,,,,
tt1068242,Footloose,"Comedy, Drama, Music",comedy,5.9,58.0,54068,2011,10.0,6780.0,"['Kenny Wormald', 'Julianne Hough', 'Dennis Quaid']",Craig Brewer,"$24,000,000 (estimated)","$63,546,519"
tt1912398,God Bless America,"Comedy, Crime, Drama",comedy,7.1,56.0,72907,2011,5.0,6300.0,,,,
tt1411238,No Strings Attached,"Comedy, Romance",comedy,6.2,50.0,249248,2011,1.0,6480.0,"['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline']",Ivan Reitman,"$25,000,000 (estimated)","$149,228,077"
tt1499658,Horrible Bosses,"Comedy, Crime",comedy,6.9,57.0,478016,2011,7.0,5880.0,,,,
tt1411697,The Hangover Part II,Comedy,comedy,6.5,44.0,552964,2011,5.0,6120.0,"['Bradley Cooper', 'Zach Galifianakis', 'Ed Helms']",Todd Phillips,"$80,000,000 (estimated)","$586,764,305"
tt1488555,The Change-Up,"Comedy, Fantasy",comedy,6.3,39.0,200477,2011,8.0,6720.0,,,,
tt1284575,Bad Teacher,"Comedy, Romance",comedy,5.7,47.0,216875,2011,6.0,5520.0,,,,
tt0480687,Hall Pass,"Comedy, Romance",comedy,5.9,45.0,133313,2011,2.0,6300.0,"['Owen Wilson', 'Jason Sudeikis', 'Christina Applegate']",Bobby Farrelly,"$36,000,000 (estimated)","$86,157,237"
tt0810922,Take Me Home Tonight,"Comedy, Drama, Romance",comedy,6.3,42.0,56661,2011,3.0,6840.0,"['Topher Grace', 'Anna Faris', 'Dan Fogler']",Michael Dowse,"$23,000,000 (estimated)","$7,550,073"
tt1389137,We Bought a Zoo,"Comedy, Drama, Family",comedy,7.0,58.0,155537,2011,12.0,7440.0,"['Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church']",Cameron Crowe,"$50,000,000 (estimated)","$120,081,841"
tt1655442,The Artist,"Comedy, Drama, Romance",comedy,7.8,89.0,251802,2011,10.0,6000.0,,,,
tt1716772,The Inbetweeners Movie,Comedy,comedy,6.7,44.0,88652,2011,8.0,5820.0,"['James Buckley', 'Blake Harrison', 'Joe Thomas']",Ben Palmer,"£3,500,000 (estimated)","$88,823,111"
tt1456635,Goon,"Comedy, Drama, Sport",comedy,6.8,64.0,92424,2011,2.0,5520.0,,,,
tt0810913,Jack and Jill,Comedy,comedy,3.3,23.0,92777,2011,11.0,5460.0,"['Adam Sandler', 'Katie Holmes', 'Al Pacino']",Dennis Dugan,"$79,000,000 (estimated)","$149,673,788"
tt1306980,50/50,"Comedy, Drama, Romance",comedy,7.6,72.0,347320,2011,9.0,6000.0,,,,
tt1704573,Bernie,"Biography, Comedy, Crime",comedy,6.8,75.0,65386,2011,6.0,5940.0,"['Jack Black', 'Shirley MacLaine', 'Matthew McConaughey']",Richard Linklater,"$5,000,000 (estimated)","$10,173,061"
tt0803061,Red Dog,"Biography, Comedy, Drama",comedy,7.3,,20091,2011,8.0,5520.0,"['Josh Lucas', 'Rachael Taylor', 'Rohan Nichol']",Kriv Stenders,"A$8,500,000 (estimated)","$21,185,724"
tt1540133,The Guard,"Comedy, Crime, Thriller",comedy,7.3,78.0,98475,2011,7.0,5760.0,"['Brendan Gleeson', 'Don Cheadle', 'Mark Strong']",John Michael McDonagh,"$6,000,000 (estimated)","$19,561,904"
tt1231586,A Good Old Fashioned Orgy,"Comedy, Romance",comedy,6.1,44.0,24043,2011,9.0,5700.0,"['Jason Sudeikis', 'Leslie Bibb', 'Tyler Labine']",Alex Gregory,"$5,000,000 (estimated)","$1,378,947"
tt1396218,Mr. Popper's Penguins,"Comedy, Family, Fantasy",comedy,6.0,53.0,108850,2011,6.0,5640.0,"['Jim Carrey', 'Carla Gugino', 'Angela Lansbury']",Mark Waters,"$55,000,000 (estimated)","$187,361,754"
tt1692486,Carnage,"Comedy, Drama",comedy,7.1,61.0,135417,2011,11.0,4800.0,"['Jodie Foster', 'Kate Winslet', 'Christoph Waltz']",Roman Polanski,"$25,000,000 (estimated)","$30,035,601"
tt1412386,The Best Exotic Marigold Hotel,"Comedy, Drama, Romance",comedy,7.2,62.0,101716,2011,2.0,7440.0,"['Judi Dench', 'Bill Nighy', 'Maggie Smith']",John Madden,"$10,000,000 (estimated)","$150,501,815"
tt0491152,Something Borrowed,"Comedy, Drama, Romance",comedy,5.8,36.0,66330,2011,5.0,6720.0,,,,
tt1715873,10 Years,"Comedy, Drama, Romance",comedy,6.1,61.0,27964,2011,10.0,6600.0,"['Channing Tatum', 'Rosario Dawson', 'Chris Pratt']",Jamie Linden,,"$285,984"
tt1053810,The Big Year,Comedy,comedy,6.2,53.0,49272,2011,10.0,6120.0,,,,
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"Comedy, Family",comedy,6.6,51.0,38926,2011,3.0,6000.0,,,,
tt1568346,The Girl with the Dragon Tattoo,"Crime, Drama, Mystery",crime,7.8,71.0,510999,2011,12.0,9480.0,"['Daniel Craig', 'Rooney Mara', 'Christopher Plummer']",David Fincher,"$90,000,000 (estimated)","$232,617,430"
