imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt0265086,Black Hawk Down,"Action, Drama, History",action,7.7,74.0,437533,2001,1.0,8640.0,"['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore']",Ridley Scott,"$92,000,000 (estimated)","$172,989,651"
tt0232500,The Fast and the Furious,"Action, Crime, Thriller",action,6.8,58.0,435272,2001,6.0,6360.0,"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']",Rob Cohen,"$38,000,000 (estimated)","$207,517,995"
tt0159273,Behind Enemy Lines,"Action, Drama, Thriller",action,6.4,49.0,115993,2001,11.0,6360.0,"['Gene Hackman', 'Owen Wilson', 'Gabriel Macht']",John Moore,"$40,000,000 (estimated)","$91,753,202"
tt0183790,A Knight's Tale,"Action, Adventure, Romance",action,7.0,56.0,209364,2001,5.0,7920.0,"['Heath Ledger', 'Mark Addy', 'Rufus Sewell']",Brian Helgeland,"$65,000,000 (estimated)","$117,487,657"
tt0213149,Pearl Harbor,"Action, Drama, Romance",action,6.2,44.0,359981,2001,5.0,10980.0,"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett']",Michael Bay,"$140,000,000 (estimated)","$449,220,945"
tt0250687,Rat Race,"Action, Adventure, Comedy",action,6.5,52.0,126199,2001,8.0,6720.0,"['Breckin Meyer', 'Amy Smart', 'Whoopi Goldberg']",Jerry Zucker,"$48,000,000 (estimated)","$85,498,534"
tt0133152,Planet of the Apes,"Action, Adventure, Sci-Fi",action,5.7,50.0,237447,2001,7.0,7200.0,"['Mark Wahlberg', 'Helena Bonham Carter', 'Tim Roth']",Tim Burton,"$100,000,000 (estimated)","$362,211,740"
tt0146316,Lara Croft: Tomb Raider,"Action, Adventure, Fantasy",action,5.8,33.0,224279,2001,6.0,6000.0,"['Angelina Jolie', 'Jon Voight', 'Iain Glen']",Simon West,"$115,000,000 (estimated)","$274,703,340"
tt0230011,Atlantis: The Lost Empire,"Animation, Action, Adventure",action,6.9,52.0,140240,2001,6.0,5700.0,"['Michael J. Fox', 'Jim Varney', 'Corey Burton']",Gary Trousdale,"$120,000,000 (estimated)","$186,053,725"
tt0209163,The Mummy Returns,"Action, Adventure, Fantasy",action,6.4,48.0,356289,2001,5.0,7800.0,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah']",Stephen Sommers,"$98,000,000 (estimated)","$443,284,916"
tt0163025,Jurassic Park III,"Action, Adventure, Sci-Fi",action,5.9,42.0,350869,2001,7.0,5520.0,"['Sam Neill', 'William H. Macy', 'Téa Leoni']",Joe Johnston,"$93,000,000 (estimated)","$368,780,809"
tt0227538,Spy Kids,"Action, Adventure, Comedy",action,5.6,71.0,131098,2001,3.0,5280.0,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']",Robert Rodriguez,"$35,000,000 (estimated)","$147,934,180"
tt0215750,Enemy at the Gates,"Action, Drama, War",action,7.5,53.0,284104,2001,3.0,7860.0,"['Jude Law', 'Ed Harris', 'Joseph Fiennes']",Jean-Jacques Annaud,"$68,000,000 (estimated)","$96,976,270"
tt0252503,Heist,"Action, Crime, Drama",action,6.5,66.0,40081,2001,11.0,6540.0,"['Gene Hackman', 'Rebecca Pidgeon', 'Danny DeVito']",David Mamet,"$39,000,000 (estimated)","$28,510,652"
tt0266915,Rush Hour 2,"Action, Comedy, Crime",action,6.7,48.0,248293,2001,8.0,5400.0,"['Jackie Chan', 'Chris Tucker', 'John Lone']",Brett Ratner,"$90,000,000 (estimated)","$347,325,802"
tt0181739,Osmosis Jones,"Animation, Action, Adventure",action,6.3,57.0,40044,2001,8.0,5700.0,"['Laurence Fishburne', 'Chris Rock', 'David Hyde Pierce']",Bobby Farrelly,"$70,000,000 (estimated)","$14,026,418"
tt0237534,Le pacte des loups,"Action, Adventure, Drama",action,7.0,57.0,73999,2001,1.0,8520.0,"['Samuel Le Bihan', 'Mark Dacascos', 'Jérémie Renier']",Christophe Gans,"$29,000,000 (estimated)","$70,767,418"
tt0244244,Swordfish,"Action, Crime, Thriller",action,6.5,32.0,199642,2001,6.0,5940.0,"['John Travolta', 'Hugh Jackman', 'Halle Berry']",Dominic Sena,"$102,000,000 (estimated)","$147,080,413"
tt0296042,Koroshiya 1,"Action, Crime, Drama",action,6.9,55.0,61858,2001,12.0,7740.0,"['Tadanobu Asano', 'Nao Ômori', ""Shin'ya Tsukamoto""]",Takashi Miike,"$1,400,000 (estimated)","$80,631"
