imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt2911666,John Wick,"Action, Crime, Thriller",action,7.5,68.0,773731,2014,10.0,6060.0,"['Keanu Reeves', 'Michael Nyqvist', 'Alfie Allen']",Chad Stahelski,"$20,000,000 (estimated)","$86,085,139"
tt2015381,Guardians of the Galaxy,"Action, Adventure, Comedy",action,8.0,76.0,1309969,2014,8.0,7260.0,"['Chris Pratt', 'Vin Diesel', 'Bradley Cooper']",James Gunn,"$170,000,000 (estimated)","$773,350,376"
tt0455944,The Equalizer,"Action, Crime, Thriller",action,7.3,57.0,441866,2014,9.0,7920.0,,,,
tt2802144,Kingsman: The Secret Service,"Action, Adventure, Comedy",action,7.7,60.0,747824,2014,1.0,7740.0,"['Colin Firth', 'Taron Egerton', 'Samuel L. Jackson']",Matthew Vaughn,"$81,000,000 (estimated)","$414,351,546"
tt1631867,Edge of Tomorrow,"Action, Adventure, Sci-Fi",action,7.9,71.0,767524,2014,6.0,6780.0,"['Tom Cruise', 'Emily Blunt', 'Bill Paxton']",Doug Liman,"$178,000,000 (estimated)","$377,044,245"
tt2713180,Fury,"Action, Drama, War",action,7.6,64.0,574026,2014,10.0,8040.0,,,,
tt1587310,Maleficent,"Action, Adventure, Drama",action,6.9,56.0,411292,2014,5.0,5820.0,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley']",Robert Stromberg,"$180,000,000 (estimated)","$759,853,685"
tt1840309,Divergent,"Action, Adventure, Drama",action,6.6,48.0,503035,2014,3.0,8340.0,"['Shailene Woodley', 'Theo James', 'Kate Winslet']",Neil Burger,"$85,000,000 (estimated)","$288,885,818"
tt1843866,Captain America: The Winter Soldier,"Action, Adventure, Sci-Fi",action,7.7,70.0,928378,2014,4.0,8160.0,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson']",Anthony Russo,"$170,000,000 (estimated)","$714,421,503"
tt1790864,The Maze Runner,"Action, Mystery, Sci-Fi",action,6.8,57.0,532043,2014,9.0,6780.0,,,,
tt2179136,American Sniper,"Action, Biography, Drama",action,7.3,73.0,547411,2014,1.0,7980.0,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner']",Clint Eastwood,"$58,800,000 (estimated)","$547,659,020"
tt2397535,Predestination,"Action, Drama, Sci-Fi",action,7.4,69.0,319956,2014,8.0,5820.0,"['Ethan Hawke', 'Sarah Snook', 'Noah Taylor']",Michael Spierig,"$5,100,000 (estimated)","$4,942,449"
tt2245084,Big Hero 6,"Animation, Action, Adventure",action,7.8,74.0,524976,2014,11.0,6120.0,,,,
tt1291150,Teenage Mutant Ninja Turtles,"Action, Adventure, Comedy",action,5.8,31.0,224749,2014,8.0,6060.0,"['Megan Fox', 'Will Arnett', 'William Fichtner']",Jonathan Liebesman,"$125,000,000 (estimated)","$485,004,754"
tt1872181,The Amazing Spider-Man 2,"Action, Adventure, Sci-Fi",action,6.6,53.0,559612,2014,5.0,8520.0,,,,
tt2980592,The Guest,"Action, Mystery, Thriller",action,6.7,76.0,111039,2014,9.0,6000.0,"['Dan Stevens', 'Sheila Kelley', 'Maika Monroe']",Adam Wingard,"$5,000,000 (estimated)","$2,700,051"
tt1877832,X-Men: Days of Future Past,"Action, Adventure, Sci-Fi",action,7.9,75.0,766882,2014,5.0,7920.0,"['Patrick Stewart', 'Ian McKellen', 'Hugh Jackman']",Bryan Singer,"$200,000,000 (estimated)","$746,045,700"
tt1490017,The Lego Movie,"Animation, Action, Adventure",action,7.7,83.0,399755,2014,2.0,6000.0,"['Chris Pratt', 'Will Ferrell', 'Elizabeth Banks']",Phil Lord,"$60,000,000 (estimated)","$470,759,687"
tt2109248,Transformers: Age of Extinction,"Action, Adventure, Sci-Fi",action,5.6,32.0,339487,2014,6.0,9900.0,"['Mark Wahlberg', 'Nicola Peltz Beckham', 'Jack Reynor']",Michael Bay,"$210,000,000 (estimated)","$1,105,261,713"
tt1234721,RoboCop,"Action, Crime, Sci-Fi",action,6.1,52.0,243817,2014,2.0,7020.0,,,,
tt0831387,Godzilla,"Action, Adventure, Sci-Fi",action,6.4,62.0,452455,2014,5.0,7380.0,"['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Bryan Cranston']",Gareth Edwards,"$160,000,000 (estimated)","$524,978,362"
tt2872732,Lucy,"Action, Sci-Fi, Thriller",action,6.4,62.0,553610,2014,7.0,5340.0,"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik']",Luc Besson,"$40,000,000 (estimated)","$469,058,574"
tt1951265,The Hunger Games: Mockingjay - Part 1,"Action, Adventure, Sci-Fi",action,6.6,64.0,520824,2014,11.0,7380.0,,,,
tt1646971,How to Train Your Dragon 2,"Animation, Action, Adventure",action,7.8,77.0,378725,2014,6.0,6120.0,"['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler']",Dean DeBlois,"$145,000,000 (estimated)","$621,537,519"
tt0458481,Sin City: A Dame to Kill For,"Action, Crime, Thriller",action,6.5,46.0,174097,2014,8.0,6120.0,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin']",Frank Miller,"$65,000,000 (estimated)","$39,407,616"
tt2294449,22 Jump Street,"Action, Comedy, Crime",action,7.0,71.0,420567,2014,6.0,6720.0,"['Channing Tatum', 'Jonah Hill', 'Ice Cube']",Phil Lord,"$50,000,000 (estimated)","$331,333,876"
tt3157224,We Still Kill the Old Way,"Action, Comedy, Crime",action,6.0,,5245,2014,12.0,5640.0,,,,
tt1253863,300: Rise of an Empire,"Action, Drama",action,6.2,48.0,322504,2014,3.0,6120.0,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey']",Noam Murro,"$110,000,000 (estimated)","$337,580,051"
tt2369135,Need for Speed,"Action, Crime, Drama",action,6.4,39.0,182148,2014,3.0,7920.0,"['Aaron Paul', 'Dominic Cooper', 'Imogen Poots']",Scott Waugh,"$66,000,000 (estimated)","$203,277,636"
tt2103281,Dawn of the Planet of the Apes,"Action, Adventure, Drama",action,7.6,79.0,498214,2014,7.0,7800.0,"['Gary Oldman', 'Keri Russell', 'Andy Serkis']",Matt Reeves,"$170,000,000 (estimated)","$710,644,566"
tt1959490,Noah,"Action, Adventure, Drama",action,5.8,68.0,270943,2014,3.0,8280.0,,,,
tt1528100,Exodus: Gods and Kings,"Action, Adventure, Drama",action,6.0,52.0,182774,2014,12.0,9000.0,,,,
tt1921064,Pompeii,"Action, Adventure, Drama",action,5.5,41.0,119579,2014,2.0,6300.0,"['Kit Harington', 'Emily Browning', 'Kiefer Sutherland']",Paul W.S. Anderson,"$100,000,000 (estimated)","$117,831,631"
tt0829150,Dracula Untold,"Action, Drama, Fantasy",action,6.2,40.0,215060,2014,10.0,5520.0,,,,
tt2333784,The Expendables 3,"Action, Adventure, Comedy",action,6.1,35.0,200697,2014,8.0,7560.0,"['Sylvester Stallone', 'Jason Statham', 'Jet Li']",Patrick Hughes,"$80,000,000 (estimated)","$214,657,577"
tt1267297,Hercules,"Action, Adventure, Fantasy",action,6.0,47.0,167737,2014,7.0,5880.0,"['Dwayne Johnson', 'John Hurt', 'Ian McShane']",Brett Ratner,"$100,000,000 (estimated)","$244,819,862"
tt2452200,Son of a Gun,"Action, Crime, Drama",action,6.4,49.0,30219,2014,10.0,6480.0,,,,
tt2788710,The Interview,"Action, Adventure, Comedy",action,6.5,52.0,365490,2014,12.0,6720.0,"['James Franco', 'Seth Rogen', 'Randall Park']",Evan Goldberg,"$44,000,000 (estimated)","$11,782,625"
tt2265171,Serbuan maut 2: Berandal,"Action, Crime, Thriller",action,7.9,71.0,134863,2014,3.0,9000.0,,,,
tt1911658,Penguins of Madagascar,"Animation, Action, Adventure",action,6.6,53.0,108041,2014,11.0,5520.0,"['Tom McGrath', 'Chris Miller', 'Christopher Knights']",Eric Darnell,"$132,000,000 (estimated)","$373,515,621"
tt2024469,Non-Stop,"Action, Mystery, Thriller",action,6.9,56.0,281564,2014,2.0,6360.0,"['Liam Neeson', 'Julianne Moore', 'Scoot McNairy']",Jaume Collet-Serra,"$50,000,000 (estimated)","$222,809,600"
tt1686821,Vampire Academy,"Action, Comedy, Drama",action,5.4,31.0,57728,2014,2.0,6240.0,"['Zoey Deutch', 'Lucy Fry', 'Danila Kozlovsky']",Mark Waters,"$30,000,000 (estimated)","$15,642,346"
tt0365907,A Walk Among the Tombstones,"Action, Crime, Drama",action,6.5,57.0,129531,2014,9.0,6840.0,,,,
tt2446042,Taken 3,"Action, Thriller",action,6.0,26.0,209468,2014,1.0,6480.0,"['Liam Neeson', 'Forest Whitaker', 'Maggie Grace']",Olivier Megaton,"$48,000,000 (estimated)","$326,479,141"
tt1205537,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller",action,6.2,57.0,140301,2014,1.0,6300.0,"['Chris Pine', 'Kevin Costner', 'Keira Knightley']",Kenneth Branagh,"$60,000,000 (estimated)","$135,503,748"
tt2614684,'71,"Action, Crime, Drama",action,7.2,83.0,63021,2014,10.0,5940.0,"[""Jack O'Connell"", 'Sam Reid', 'Sean Harris']",Yann Demange,,"$3,062,178"
