imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt0468569,The Dark Knight,"Action, Crime, Drama",action,9.0,84.0,2996308,2008,7.0,9120.0,"['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",Christopher Nolan,"$185,000,000 (estimated)","$1,009,057,329"
tt0800080,The Incredible Hulk,"Action, Adventure, Sci-Fi",action,6.6,61.0,540606,2008,6.0,6720.0,"['Edward Norton', 'Liv Tyler', 'Tim Roth']",Louis Leterrier,"$150,000,000 (estimated)","$264,770,996"
tt0942385,Tropic Thunder,"Action, Comedy, War",action,7.1,71.0,464995,2008,8.0,6420.0,"['Ben Stiller', 'Jack Black', 'Robert Downey Jr.']",Ben Stiller,"$92,000,000 (estimated)","$195,703,351"
tt0371746,Iron Man,"Action, Adventure, Sci-Fi",action,7.9,79.0,1165102,2008,5.0,7560.0,,,,
tt0936501,Taken,"Action, Crime, Thriller",action,7.7,51.0,652319,2008,2.0,5400.0,,,,
tt0441773,Kung Fu Panda,"Animation, Action, Adventure",action,7.6,74.0,546834,2008,6.0,5520.0,"['Jack Black', 'Ian McShane', 'Angelina Jolie']",Mark Osborne,"$130,000,000 (estimated)","$632,384,787"
tt1060277,Cloverfield,"Action, Horror, Sci-Fi",action,7.0,64.0,431889,2008,1.0,5100.0,"['Mike Vogel', 'Jessica Lucas', 'Lizzy Caplan']",Matt Reeves,"$25,000,000 (estimated)","$172,394,180"
tt0960144,You Don't Mess with the Zohan,"Action, Comedy",action,5.6,54.0,219958,2008,6.0,6780.0,,,,
tt0493464,Wanted,"Action, Crime, Thriller",action,6.7,64.0,418644,2008,6.0,6600.0,,,,
tt0448157,Hancock,"Action, Comedy, Drama",action,6.4,49.0,525392,2008,7.0,5520.0,"['Will Smith', 'Charlize Theron', 'Jason Bateman']",Peter Berg,"$150,000,000 (estimated)","$629,443,428"
tt0830515,Quantum of Solace,"Action, Adventure, Mystery",action,6.5,58.0,481472,2008,10.0,6360.0,,,,
tt1190539,Chugyeokja,"Action, Crime, Drama",action,7.8,64.0,76011,2008,2.0,7500.0,,,,
tt0426592,Superhero Movie,"Action, Comedy, Sci-Fi",action,4.7,33.0,79172,2008,3.0,4500.0,"['Drake Bell', 'Leslie Nielsen', 'Sara Paxton']",Craig Mazin,"$35,000,000 (estimated)","$71,571,300"
tt0499448,The Chronicles of Narnia: Prince Caspian,"Action, Adventure, Family",action,6.5,62.0,231779,2008,5.0,9000.0,,,,
tt1032755,RocknRolla,"Action, Crime, Thriller",action,7.2,53.0,269812,2008,9.0,6840.0,"['Gerard Butler', 'Tom Wilkinson', 'Idris Elba']",Guy Ritchie,"$18,000,000 (estimated)","$25,742,207"
