imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime,actors,director,budget,worldwide_gross
tt0409459,Watchmen,"Action, Drama, Mystery",action,7.6,56.0,595915,2009,3.0,9720.0,,,,
tt0499549,Avatar,"Action, Adventure, Fantasy",action,7.9,83.0,1424258,2009,12.0,9720.0,"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver']",James Cameron,"$237,000,000 (estimated)","$2,923,710,708"
tt0796366,Star Trek,"Action, Adventure, Sci-Fi",action,7.9,82.0,628270,2009,5.0,7620.0,,,,
tt0417741,Harry Potter and the Half-Blood Prince,"Action, Adventure, Family",action,7.6,78.0,623492,2009,7.0,9180.0,,,,
tt1156398,Zombieland,"Action, Comedy, Horror",action,7.5,73.0,641979,2009,10.0,5280.0,,,,
tt1098327,Dragonball Evolution,"Action, Adventure, Fantasy",action,2.5,45.0,81036,2009,3.0,5100.0,,,,
tt0988045,Sherlock Holmes,"Action, Adventure, Mystery",action,7.6,57.0,687479,2009,12.0,7680.0,"['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams']",Guy Ritchie,"$90,000,000 (estimated)","$524,028,679"
tt1190080,2012,"Action, Adventure, Sci-Fi",action,5.8,49.0,408634,2009,11.0,9480.0,"['John Cusack', 'Thandiwe Newton', 'Chiwetel Ejiofor']",Roland Emmerich,"$200,000,000 (estimated)","$791,217,826"
tt1013752,Fast & Furious,"Action, Thriller",action,6.5,46.0,321638,2009,4.0,6420.0,"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']",Justin Lin,"$85,000,000 (estimated)","$360,405,638"
tt1197624,Law Abiding Citizen,"Action, Crime, Drama",action,7.4,34.0,331971,2009,10.0,6540.0,"['Gerard Butler', 'Jamie Foxx', 'Leslie Bibb']",F. Gary Gray,"$50,000,000 (estimated)","$127,944,208"
tt1055369,Transformers: Revenge of the Fallen,"Action, Adventure, Sci-Fi",action,6.0,35.0,439853,2009,6.0,8940.0,"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel']",Michael Bay,"$200,000,000 (estimated)","$836,304,167"
tt1136608,District 9,"Action, Sci-Fi, Thriller",action,7.9,81.0,732915,2009,8.0,6720.0,"['Sharlto Copley', 'David James', 'Jason Cope']",Neill Blomkamp,"$30,000,000 (estimated)","$210,888,950"
tt0892782,Monsters vs Aliens,"Animation, Action, Adventure",action,6.4,56.0,181640,2009,3.0,5640.0,,,,
tt0458525,X-Men Origins: Wolverine,"Action, Sci-Fi",action,6.5,40.0,552199,2009,4.0,6420.0,"['Hugh Jackman', 'Liev Schreiber', 'Ryan Reynolds']",Gavin Hood,"$150,000,000 (estimated)","$373,062,864"
tt0438488,Terminator Salvation,"Action, Adventure, Sci-Fi",action,6.5,49.0,384694,2009,5.0,6900.0,"['Christian Bale', 'Sam Worthington', 'Anton Yelchin']",McG,"$200,000,000 (estimated)","$371,353,001"
tt0472033,9,"Animation, Action, Adventure",action,7.0,60.0,152198,2009,9.0,4740.0,,,,
tt1188729,Pandorum,"Action, Horror, Mystery",action,6.7,28.0,163373,2009,10.0,6480.0,"['Dennis Quaid', 'Ben Foster', 'Cam Gigandet']",Christian Alvart,"$33,000,000 (estimated)","$20,648,328"
tt1034032,Gamer,"Action, Sci-Fi, Thriller",action,5.7,27.0,141575,2009,9.0,5700.0,"['Gerard Butler', 'Michael C. Hall', 'Ludacris']",Mark Neveldine,"$50,000,000 (estimated)","$40,828,540"
tt0457400,Land of the Lost,"Action, Adventure, Comedy",action,5.3,32.0,77142,2009,6.0,6120.0,"['Will Ferrell', 'Danny McBride', 'Anna Friel']",Brad Silberling,"$100,000,000 (estimated)","$68,777,554"
tt1046173,G.I. Joe: The Rise of Cobra,"Action, Adventure, Sci-Fi",action,5.7,32.0,217598,2009,8.0,7080.0,,,,
tt1121931,Crank: High Voltage,"Action, Thriller",action,6.1,41.0,162945,2009,4.0,5760.0,,,,
tt0986263,Surrogates,"Action, Sci-Fi, Thriller",action,6.3,45.0,182310,2009,9.0,5340.0,"['Bruce Willis', 'Radha Mitchell', 'Ving Rhames']",Jonathan Mostow,"$80,000,000 (estimated)","$122,444,772"
tt0970452,Solomon Kane,"Action, Adventure, Fantasy",action,6.1,48.0,78545,2009,12.0,6240.0,,,,
tt1114740,Paul Blart: Mall Cop,"Action, Comedy, Crime",action,5.3,39.0,120533,2009,1.0,5460.0,"['Kevin James', ""Keir O'Donnell"", 'Jayma Mays']",Steve Carr,"$26,000,000 (estimated)","$183,348,429"
tt0346631,Blood and Bone,"Action, Crime, Drama",action,6.7,,36836,2009,9.0,5580.0,"['Michael Jai White', 'Julian Sands', 'Eamonn Walker']",Ben Ramsey,"$3,700,000 (estimated)","$3,492"
tt0834001,Underworld: Rise of the Lycans,"Action, Fantasy, Thriller",action,6.5,44.0,171323,2009,1.0,5520.0,"['Rhona Mitra', 'Michael Sheen', 'Bill Nighy']",Patrick Tatopoulos,"$35,000,000 (estimated)","$92,158,961"
tt0433362,Daybreakers,"Action, Horror, Sci-Fi",action,6.4,57.0,137622,2009,1.0,5880.0,,,,
tt0375568,Astro Boy,"Animation, Action, Adventure",action,6.2,53.0,41213,2009,10.0,5640.0,"['Freddie Highmore', 'Nicolas Cage', 'Kristen Bell']",David Bowers,"$65,000,000 (estimated)","$39,886,986"
tt1186367,Ninja Assassin,"Action, Thriller",action,6.3,34.0,77261,2009,11.0,5940.0,,,,
tt1483797,Redline,"Animation, Action, Sci-Fi",action,7.5,,18575,2009,10.0,6120.0,"['Takuya Kimura', 'Yû Aoi', 'Tadanobu Asano']",Takeshi Koike,,"$214,180"
tt1153706,Dance Flick,"Action, Comedy, Music",action,3.6,40.0,12999,2009,5.0,4980.0,"['Marlon Wayans', 'Shawn Wayans', 'Shoshana Bush']",Damien Dante Wayans,"$25,000,000 (estimated)","$31,439,140"
tt0465580,Push,"Action, Sci-Fi, Thriller",action,6.1,36.0,117319,2009,2.0,6660.0,,,,
tt1242422,Celda 211,"Action, Adventure, Crime",action,7.6,,72272,2009,11.0,6780.0,,,,
tt1300851,The Boondock Saints II: All Saints Day,"Action, Crime, Thriller",action,6.2,24.0,67769,2009,12.0,7080.0,,,,
tt1111422,The Taking of Pelham 123,"Action, Crime, Thriller",action,6.4,55.0,212114,2009,6.0,6360.0,,,,
tt1075417,Race to Witch Mountain,"Action, Adventure, Family",action,5.7,52.0,64468,2009,3.0,5880.0,,,,
tt1190536,Black Dynamite,"Action, Comedy",action,7.4,65.0,53074,2009,1.0,5040.0,,,,
tt1216487,Flickan som lekte med elden,"Action, Crime, Drama",action,7.1,66.0,99931,2009,9.0,7740.0,,,,
tt0436339,G-Force,"Animation, Action, Adventure",action,5.1,41.0,51567,2009,7.0,5280.0,,,,
tt1289406,Harry Brown,"Action, Crime, Drama",action,7.2,55.0,92788,2009,11.0,6180.0,"['Michael Caine', 'Emily Mortimer', 'David Bradley']",Daniel Barber,"$7,300,000 (estimated)","$10,371,451"
tt1003034,Perrier's Bounty,"Action, Comedy, Crime",action,6.3,47.0,7745,2009,3.0,5280.0,,,,
tt0963178,The International,"Action, Crime, Drama",action,6.5,52.0,102249,2009,2.0,7080.0,"['Clive Owen', 'Naomi Watts', 'Armin Mueller-Stahl']",Tom Tykwer,"$50,000,000 (estimated)","$60,253,843"
tt1314177,Damage,"Action, Drama",action,5.7,,7817,2009,1.0,6120.0,"['Steve Austin', 'Walton Goggins', 'Laura Vandervoort']",Jeff King,"$4,000,000 (estimated)",
tt1337057,Rampage,"Action, Crime, Thriller",action,6.2,,20587,2009,4.0,5100.0,,,,
tt0450405,Cirque du Freak: The Vampire's Assistant,"Action, Adventure, Fantasy",action,5.8,43.0,48852,2009,10.0,7140.0,,,,
tt1032819,Powder Blue,"Action, Crime, Drama",action,6.2,,15532,2009,10.0,6360.0,,,,
tt1160368,12 Rounds,"Action, Crime, Thriller",action,5.6,38.0,31143,2009,3.0,6480.0,,,,
tt1197628,Observe and Report,"Action, Comedy, Crime",action,5.8,54.0,66341,2009,4.0,5160.0,,,,
tt1212974,Bitch Slap,"Action, Comedy, Crime",action,4.5,19.0,14308,2009,11.0,6540.0,"['Julia Voth', 'Erin Cummings', 'America Olivo']",Rick Jacobson,,"$439,587"
tt1020885,Lesbian Vampire Killers,"Action, Comedy, Fantasy",action,5.1,,21228,2009,3.0,5160.0,"['Paul McGann', 'James Corden', 'MyAnna Buring']",Phil Claydon,,"$3,276,702"
tt0361748,Inglourious Basterds,"Adventure, Drama, War",adventure,8.4,69.0,1666435,2009,8.0,9180.0,"['Brad Pitt', 'Diane Kruger', 'Eli Roth']",Quentin Tarantino,"$70,000,000 (estimated)","$321,460,744"
tt0432283,Fantastic Mr. Fox,"Animation, Adventure, Comedy",adventure,7.9,83.0,283646,2009,11.0,5220.0,,,,
tt1049413,Up,"Animation, Adventure, Comedy",adventure,8.3,88.0,1172459,2009,7.0,5760.0,,,,
tt0844471,Cloudy with a Chance of Meatballs,"Animation, Adventure, Comedy",adventure,6.9,66.0,269883,2009,9.0,5400.0,"['Anna Faris', 'Bill Hader', 'Bruce Campbell']",Phil Lord,"$100,000,000 (estimated)","$243,006,136"
tt0780521,The Princess and the Frog,"Animation, Adventure, Comedy",adventure,7.2,73.0,176066,2009,12.0,5820.0,"['Anika Noni Rose', 'Keith David', 'Oprah Winfrey']",Ron Clements,"$105,000,000 (estimated)","$267,056,816"
tt1259571,The Twilight Saga: New Moon,"Adventure, Drama, Fantasy",adventure,4.8,44.0,309018,2009,11.0,7800.0,,,,
